headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
Defending Academic Freedom on Campus,2024-02-26 16:13:05+00:00,,Israel; Gaza Strip,ACADEMIC FREEDOM; Colleges and Universities; Freedom of Speech and Expression; Owls; Birds; Israel-Gaza War (2023- ); Palestinians; Facial Recognition Software; Surveillance of Citizens by Government; Domestic Violence,American Assn of University Professors,https://www.nytimes.com/2024/02/26/opinion/academic-freedom.html,Readers discuss free speech on campus. Also: Mourning Flaco the owl; an Israel-Gaza cease-fire; facial recognition; domestic violence survivors.,1174
Jeffries Weighs How to Force Ukraine Aid Vote While Keeping Democrats United,2024-02-26 16:57:11+00:00,"Jeffries, Hakeem; Johnson, Mike (1972- )",,United States Politics and Government; Law and Legislation; Foreign Aid; Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022),,https://www.nytimes.com/2024/02/26/us/politics/hakeem-jeffries-ukraine-israel-house.html,The House Democratic leader is facing a critical test of whether he can hold his party together long enough to force a vote on an aid package for Ukraine amid progressive opposition to its funding for Israel.,1135
How a Slow-Moving Court Became the Center of the World’s Hottest Debate,2024-02-26 17:06:39+00:00,,Israel; Gaza Strip,"Palestinians; International Relations; Israel-Gaza War (2023- ); War Crimes, Genocide and Crimes Against Humanity; Courts and the Judiciary; Decisions and Verdicts",International Court of Justice (UN); United Nations,https://www.nytimes.com/2024/02/26/world/middleeast/international-court-justice-israel-palestinians.html,"The International Court of Justice, the U.N.’s highest judicial body, is in the rare position of weighing in on a closely watched global conflict while hostilities are ongoing.",1474
Jordan Airdrops Humanitarian Aid in Gaza,2024-02-26 20:04:15+00:00,,Jordan; Israel; Gaza Strip,Humanitarian Aid; Israel-Gaza War (2023- ),,https://www.nytimes.com/video/world/middleeast/100000009331074/gaza-aid-jordan-airdrop.html,Jordanian planes dropped food and medical supplies with parachutes in central and southern Gaza. People were seen rowing boats to collect aid dropped into the sea.,0
A Biden Ally Wades Into the Divide Over Gaza and Emerges With a Warning,2024-02-26 20:27:13+00:00,"Biden, Joseph R Jr; Khanna, Ro",Michigan; Gaza Strip; Israel,United States Politics and Government; Presidential Election of 2024; Israel-Gaza War (2023- ); Primaries and Caucuses; ARAB-AMERICANS; United States International Relations; Polls and Public Opinion,Democratic Party,https://www.nytimes.com/2024/02/26/us/politics/michigan-ro-khanna-biden-election.html,"After days of meetings with disaffected Democrats in Michigan, Representative Ro Khanna says President Biden cannot win the state without changes to his Middle East policy.",1270
Co-Chair of Harvard Antisemitism Task Force Resigns,2024-02-26 21:10:16+00:00,"Sadun, Raffaella",Israel; Gaza Strip,Anti-Semitism; Israel-Gaza War (2023- ); Colleges and Universities,Harvard University,https://www.nytimes.com/2024/02/26/us/raffaella-sadunco-harvard-antisemitism.html,Professor Raffaella Sadun’s departure from the task force is a setback for a group set up to propose ways for Harvard to address antisemitism on campus.,743
Biden Says He’s Hopeful for a Gaza Cease-Fire Within a Week,2024-02-26 23:02:53+00:00,"Biden, Joseph R Jr",Gaza Strip; Israel,Israel-Gaza War (2023- ); United States Politics and Government; International Relations; United States International Relations,,https://www.nytimes.com/2024/02/26/us/politics/biden-israel-gaza-cease-fire.html,The president offered a positive assessment of negotiations aimed at halting Israel’s military operations in exchange for the release of hostages held by Hamas.,1191
Israelis Broach a Concession in Hostage Talks With Hamas,2024-02-27 00:00:17+00:00,,Gaza Strip; Israel; Lebanon,Israel-Gaza War (2023- ); Kidnapping and Hostages; Terrorism; Prisons and Prisoners; Politics and Government; International Relations,Hamas; Hezbollah,https://www.nytimes.com/2024/02/26/world/middleeast/israel-hamas-gaza-cease-fire-talks.html,Israel negotiators are reported to be considering the release of high-profile Palestinians convicted of terrorism in exchange for freedom for some of the hostages in Gaza.,1229
Biden Faces ‘Uncommitted’ Vote in Michigan’s Primary. Here’s What to Watch.,2024-02-27 05:01:20+00:00,"Biden, Joseph R Jr; Trump, Donald J",Michigan,"Primaries and Caucuses; United States Politics and Government; Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; ARAB-AMERICANS",Democratic Party; Republican Party,https://www.nytimes.com/2024/02/27/us/politics/michigan-primary-biden-trump.html,"A protest vote against President Biden’s policies on Israel will show the extent of Democratic divisions, while Donald Trump is favored to win again as Nikki Haley presses on.",1494
"After U.S. Strikes, Iran’s Proxies Scale Back Attacks on American Bases",2024-02-27 05:03:42+00:00,"Biden, Joseph R Jr; Ghaani, Esmail",Iran; Iraq; Syria; Israel,United States International Relations; Israel-Gaza War (2023- ); Palestinians; Defense and Military Forces; United States Politics and Government,Hezbollah; Houthis; Kataib Hezbollah; Hamas; Islamic Revolutionary Guards Corps,https://www.nytimes.com/2024/02/27/world/middleeast/us-iran-militias.html,"Tehran, wary of igniting open warfare with Washington, has told militia groups it backs to curtail assaults on targets such as military installations, Iranian and American officials say.",1529
What’s Happening in Michigan Should Scare Democrats,2024-02-27 10:03:21+00:00,"Biden, Joseph R Jr",Michigan; Israel; Gaza Strip,audio-neutral-informative; Palestinian-Americans; Presidential Election of 2024; ARAB-AMERICANS; Israel-Gaza War (2023- ); Polls and Public Opinion; Voting and Voters; Primaries and Caucuses; United States Politics and Government,Democratic Party,https://www.nytimes.com/2024/02/27/opinion/michigan-biden-gaza-votes.html,Michelle Goldberg on how a new activist campaign supporting a cease-fire in Gaza could hurt Biden in that swing state.,216
Myth and Reality in Israel’s Hostage Negotiations,2024-02-27 10:03:31+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip,Kidnapping and Hostages; Israel-Gaza War (2023- ); Palestinians; Democracy (Theory and Philosophy); Jews and Judaism,Hamas,https://www.nytimes.com/2024/02/27/opinion/israel-hostage-negotiations-entebbe.html,It’s been a long time since the Entebbe rescue.,1670
The Voters Willing to Abandon Biden Over Gaza,2024-02-27 11:00:13+00:00,"Biden, Joseph R Jr",Gaza Strip; Israel; Michigan,Israel-Gaza War (2023- ); Politics and Government; United States Politics and Government; Primaries and Caucuses; Federal-State Relations (US); Presidential Election of 2024; Defense and Military Forces; Elections,Democratic Party,https://www.nytimes.com/2024/02/27/podcasts/the-daily/biden-gaza-voters.html,Michigan’s primary election will be a test of Democratic anger over the president’s position on Israel.,367
Yellen Urges Israel to Restore Economic Ties to West Bank,2024-02-27 12:18:47+00:00,"Yellen, Janet L; Biden, Joseph R Jr; Netanyahu, Benjamin",Israel; West Bank; Gaza Strip,United States International Relations; Israel-Gaza War (2023- ); Economic Conditions and Trends; Palestinians; Politics and Government; Embargoes and Sanctions,Treasury Department; Hamas,https://www.nytimes.com/2024/02/27/us/politics/yellen-israel-west-bank.html,The Treasury secretary said she called on Prime Minister Benjamin Netanyahu of Israel to reduce barriers to commerce for Palestinians.,872
2024 Israeli Municipal Elections May Offer a Glimpse of the Political Mood,2024-02-27 13:13:16+00:00,"Netanyahu, Benjamin",Israel,Elections; Israel-Gaza War (2023- ),Likud Party (Israel),https://www.nytimes.com/2024/02/27/world/middleeast/municipal-elections-israel.html,"The election will not be a referendum on the performance of Prime Minister Benjamin Netanyahu, but more candidates than usual are not advertising connections to his Likud party.",501
Hundreds Gather on Beach in Central Gaza as Aid Arrives by Air,2024-02-27 14:16:27+00:00,,Gaza Strip; Israel,Palestinians; Refugees and Displaced Persons; Humanitarian Aid; Israel-Gaza War (2023- ),,https://www.nytimes.com/video/world/middleeast/100000009332024/gaza-aid-deir-al-balah-beach.html,"Large crowds gathered along the coast in Deir al Balah on Monday as Jordan and France airdropped food and other aid supplies, some of which ended up in the sea.",0
W.H.O. Medics Evacuate Gaza Hospital Patients,2024-02-27 18:55:39+00:00,,Gaza Strip; Israel; Khan Younis (Gaza Strip),Israel-Gaza War (2023- ); Evacuations and Evacuees; Emergency Medical Treatment; Palestinians; Doctors; International Relations; Hospitals,International Federation of Red Cross and Red Crescent Societies; United Nations,https://www.nytimes.com/video/world/middleeast/100000009332268/who-evacuates-gaza-hospital.html,A humanitarian convoy led by the Palestine Red Crescent Society and the United Nations evacuated 24 patients from Al Amal hospital in Khan Younis.,0
Criticism of Israel at Berlin Film Festival Stirs Antisemitism Debate,2024-02-27 21:07:34+00:00,,Berlin (Germany); Israel; Gaza Strip,Berlin International Film Festival; Movies; Anti-Semitism; Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/02/27/movies/berlin-film-festival-israel-gaza.html,The backlash to some winners’ speeches at the festival shows how polarized and fraught Germany’s culture scene has become.,821
"After 4 Months of War, Biden and Netanyahu Are on Different Timetables",2024-02-27 21:48:48+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin",Gaza Strip; Israel,Israel-Gaza War (2023- ); United States Politics and Government; Peace Process; United States International Relations,Hamas; United Nations,https://www.nytimes.com/2024/02/27/us/politics/biden-netanyahu-israel-gaza.html,The divergent goals of President Biden and Prime Minister Benjamin Netanyahu are playing out as negotiators try to reach a hostage deal.,1530
Young Voters Say Their Discontent Goes Deeper Than Israel and Gaza,2024-02-27 23:08:35+00:00,"Biden, Joseph R Jr; Trump, Donald J",Michigan,Presidential Election of 2024; Colleges and Universities; United States Politics and Government; Youth; Israel-Gaza War (2023- ); Primaries and Caucuses; Generation Z; Polls and Public Opinion,Democratic Party,https://www.nytimes.com/2024/02/27/us/politics/biden-young-voters-trump-michigan.html,"“If you’re a Democratic incumbent running for re-election, young voters are an essential part of your coalition,” an independent pollster said, pointing to concerns for Democrats come November.",1316
Israel Is Losing Its Greatest Asset: Acceptance,2024-02-28 00:00:13+00:00,"Biden, Joseph R Jr; Modi, Narendra; Netanyahu, Benjamin",Gaza Strip; Israel,Palestinians; Israel-Gaza War (2023- ); Civilian Casualties; Children and Childhood; United States International Relations; Polls and Public Opinion,Hamas; Palestinian Authority,https://www.nytimes.com/2024/02/27/opinion/israel-gaza-peace-thomas-friedman.html,Israel’s very legitimacy is being undermined by the enormous casualties in Gaza and its government’s failure to provide a credible postwar plan.,1356
"Hamas Rejects Cease-Fire Proposal, Dashing Biden’s Hopes of Near-Term Deal",2024-02-28 00:00:15+00:00,"Biden, Joseph R Jr",Israel; Gaza Strip; Qatar; Jordan,Israel-Gaza War (2023- ); Defense and Military Forces; Peace Process; Terrorism; Palestinians; Humanitarian Aid; International Relations,Hamas; International Federation of Red Cross and Red Crescent Societies; United Nations,https://www.nytimes.com/2024/02/27/world/middleeast/biden-israel-hamas-cease-fire.html,"A day after President Biden suggested that there could be a deal as soon as Monday, a Hamas official indicated that the group was not satisfied with what had been floated in truce and hostage talks.",1211
Michigan Voters Talk About How the War in Gaza Factored Into Their Decision,2024-02-28 04:37:29+00:00,"Biden, Joseph R Jr",Michigan,"Primaries and Caucuses; Israel-Gaza War (2023- ); Presidential Election of 2024; ARAB-AMERICANS; Demonstrations, Protests and Riots",,https://www.nytimes.com/2024/02/27/us/politics/michigan-voters-gaza-uncommitted.html,"“I want a cease-fire,” said an 18-year-old who voted for “uncommitted” in the Democratic primary to register discontent with President Biden’s handling of the war in Gaza.",682
"Back From War, Reserve Soldiers Set Their Sights on Israel’s Politics as Usual",2024-02-28 05:01:11+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Politics and Government; Reserves (Military); Jews and Judaism,Tikun 2024 (Political Organization),https://www.nytimes.com/2024/02/28/world/middleeast/israel-reserve-soldiers-gaza.html,"Inspired by the unity they experienced in the military, thousands of reservists returning from the front line in Gaza are organizing for political change.",1438
Michigan Primary Takeaways: ‘Uncommitted’ Makes Itself Heard,2024-02-28 06:49:32+00:00,"Biden, Joseph R Jr; Trump, Donald J; Haley, Nikki R",Michigan,Presidential Election of 2024; Primaries and Caucuses; Israel-Gaza War (2023- ); ARAB-AMERICANS; Muslim Americans; United States Politics and Government,Democratic Party; Republican Party,https://www.nytimes.com/2024/02/28/us/politics/michigan-primary-biden-trump.html,"President Biden endured a protest vote, Donald Trump fended off Nikki Haley again, and both may face challenges with their party coalitions as they start to look toward November.",1086
What Does the Uncommitted Vote in Michigan Mean for 2024?,2024-02-28 07:07:08+00:00,"Biden, Joseph R Jr",Michigan,Presidential Election of 2024; ARAB-AMERICANS; Israel-Gaza War (2023- ); Muslim Americans; Primaries and Caucuses; United States Politics and Government; internal-sub-only-nl,,https://www.nytimes.com/2024/02/28/upshot/michigan-primary-biden-2024.html,The share of Arab American and Muslim voters is small but could be decisive in a close race.,978
What Happened in the Michigan Democratic Primary,2024-02-28 09:20:27+00:00,"Biden, Joseph R Jr",Michigan,"Presidential Election of 2024; Primaries and Caucuses; United States Politics and Government; Demonstrations, Protests and Riots; ARAB-AMERICANS; Polls and Public Opinion; Israel-Gaza War (2023- )",Democratic Party,https://www.nytimes.com/video/us/politics/100000009333217/michigan-primary-election-2024.html,"President Biden handily won the primary, but tens of thousands in the swing state voted “uncommitted” over his support for Israel.",0
"Raised in the West Bank, Shot in Vermont",2024-02-28 10:05:29+00:00,"Abdalhamid, Kinnan; Awartani, Hisham; Ahmed, Tahseen; Eaton, Jason J (1975- )",West Bank; Vermont; Ramallah (West Bank),"Murders, Attempted Murders and Homicides; Palestinians; Israel-Gaza War (2023- ); Palestinian-Americans; Hate Crimes; Discrimination",Brown University; Harvard University; Haverford College,https://www.nytimes.com/2024/02/28/magazine/vermont-shooting-palestinian.html,"Three months after an attack, its victims grapple with what it means to be Palestinian in America.",3645
Families of Hostages Begin Four-Day March From Southern Israel,2024-02-28 14:46:18+00:00,,Israel; Gaza Strip,"Israel-Gaza War (2023- ); Kidnapping and Hostages; Demonstrations, Protests and Riots; Terrorism",Hamas,https://www.nytimes.com/video/world/middleeast/100000009334007/israel-hostage-march-gaza.html,"Families of Israeli hostages began a four-day march near the border with Gaza, heading to Jerusalem and demanding the release of their relatives.",0
People Collect Aid and Food as U.N. Warns of Looming Famine in Gaza,2024-02-28 16:00:45+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians; Refugees and Displaced Persons; Humanitarian Aid; Famine,United Nations,https://www.nytimes.com/video/world/middleeast/100000009334225/united-nations-aid-gaza-famine.html,Little aid has been able to reach northern Gaza due to security risks and Israeli restrictions.,0
Sex and Silence: What This Awards Season Tells Us About Hollywood,2024-02-28 16:48:03+00:00,"Coppola, Sofia; Haigh, Andrew; Lanthimos, Yorgos; Nolan, Christopher",,Academy Awards (Oscars); Movies,,https://www.nytimes.com/2024/02/28/movies/oscars-sex-scenes-politics.html,"Whether it’s the return of steamy scenes or the lack of political speeches, the road to the Oscars holds a lot of clues about the state of the industry.",1622
Gazan Family Eats Cactus Amid Food Shortage,2024-02-28 17:31:38+00:00,,Israel; Gaza Strip,Famine; Israel-Gaza War (2023- ); Food; Shortages; Palestinians,,https://www.nytimes.com/video/world/middleeast/100000009334111/north-gaza-hunger-famine.html,A family in isolated northern Gaza has resorted to eating cactus leaves due to a lack of food.,0
Arab American Fury Toward Biden,2024-02-28 20:30:52+00:00,"Trump, Donald J; Biden, Joseph R Jr",Michigan; Israel; Gaza Strip,Presidential Election of 2024; Muslim Americans; Israel-Gaza War (2023- ); ARAB-AMERICANS; Primaries and Caucuses; Polls and Public Opinion; Palestinians,,https://www.nytimes.com/2024/02/28/opinion/voters-michigan-biden-gaza.html,"If alarms weren’t already sounding in the Biden campaign, now they have to be.",1021
"Biden’s Gaza Challenge Will Persist, but Michigan May Have Been Unique",2024-02-28 20:48:28+00:00,"Biden, Joseph R Jr; Trump, Donald J",Michigan,Israel-Gaza War (2023- ); ARAB-AMERICANS; Youth; Voting and Voters; United States Politics and Government,Democratic Party,https://www.nytimes.com/2024/02/28/us/politics/biden-gaza-michigan.html,"Democratic unease with the president’s handling of the Mideast war will continue to trail him, but his allies hope that no other state on the primary calendar will present the same challenges.",1293
Thursday Briefing: U.N. Warns of Famine in Gaza,2024-02-28 20:50:01+00:00,"Biden, Joseph R Jr; Goo Hara (1991-2019)","Far East, South and Southeast Asia and Pacific Areas; Gaza Strip",,,https://www.nytimes.com/2024/02/28/briefing/gaza-famine-biden-protest-vote-goo-hara-suicide.html,Plus a protest vote against President Biden.,1150
"As U.N. Warns of Famine in Gaza, Cease-Fire Remains Elusive",2024-02-28 20:51:55+00:00,,Israel; Gaza Strip; West Bank,"Israel-Gaza War (2023- ); Peace Process; Defense and Military Forces; Terrorism; Palestinians; Famine; Humanitarian Aid; Kidnapping and Hostages; Demonstrations, Protests and Riots",Hamas; Al Aqsa Mosque (Jerusalem); United Nations,https://www.nytimes.com/2024/02/28/world/middleeast/israel-gaza-ceasefire-hamas.html,"With the approach of Ramadan, as well as protests by hostage families and a threatened Palestinian march on the Aqsa mosque, pressure is rising to reach a deal.",1151
Venice Biennale Says It Will Disregard Petition to Ban Israel,2024-02-28 22:42:12+00:00,,Venice (Italy),Art; Venice Biennale; Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022),,https://www.nytimes.com/2024/02/28/arts/design/venice-biennale-israel-petition-disregarded.html,"Thousands of artists, curators and creative professionals had signed an open letter that cited “ongoing atrocities against Palestinians in Gaza.”",712
U.S. Airman’s Winding Path Ended in Self-Immolation to Protest Israel,2024-02-28 23:42:14+00:00,"Bushnell, Aaron (d 2024)",Washington (DC),"Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; Immolation; Suicides and Suicide Attempts; United States International Relations; Palestinians; United States Defense and Military Forces; Content Type: Personal Profile",,https://www.nytimes.com/2024/02/28/us/aaron-bushnell-israel-embassy-fire.html,"Aaron Bushnell, the cyberdefense operations specialist who lit himself on fire to protest Israel’s killing of Palestinians, had left an isolated Christian community for the Air Force before turning to activism.",1713
"In Britain, Shockwaves From Israel-Hamas War Are Jolting Domestic Politics",2024-02-29 05:01:13+00:00,,Great Britain; London (England),"Politics and Government; Legislatures and Parliaments; Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; Jews and Judaism; Anti-Semitism; Muslims and Islam; Discrimination",Conservative Party (Great Britain); Labour Party (Great Britain),https://www.nytimes.com/2024/02/29/world/europe/israel-hamas-war-uk-parliament.html,The United States and several European nations have been caught up in toxic debates that have altered election campaigns and led to eruptions of inflammatory language over the conflict.,1311
Starvation Is Stalking Gaza’s Children,2024-02-29 10:03:23+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians; Famine; Humanitarian Aid; Malnutrition; Children and Childhood; Deaths (Fatalities),United Nations Relief and Works Agency; World Food Program,https://www.nytimes.com/2024/02/29/opinion/gaza-israel-palestinians-starvation.html,Lack of aid in Gaza is causing starvation deaths as relief officials seek to determine whether to declare a famine.,1537
"Death Toll in Gaza Passes 30,000",2024-02-29 10:21:49+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Civilian Casualties; Palestinians; Deaths (Fatalities),,https://www.nytimes.com/2024/02/29/world/middleeast/gaza-death-toll-war.html,The official toll of the war is staggering — roughly one person killed for every 73 Palestinians in Gaza — though experts say it is likely an undercount.,484
Biden’s Energy Balancing Act,2024-02-29 11:47:55+00:00,,,internal-storyline-no; United States Politics and Government; Oil (Petroleum) and Gasoline; Law and Legislation,,https://www.nytimes.com/2024/02/29/briefing/biden-oil-gas-production.html,The last few years have been great for energy production. You won’t hear the president bragging about it.,1881
"Why a Small Special Election in Rochdale, England, Has Big Chaos Vibes",2024-02-29 15:46:04+00:00,"Galloway, George; Starmer, Keir",Rochdale (England); Great Britain; Israel; Gaza Strip,Politics and Government; Legislatures and Parliaments; Israel-Gaza War (2023- ); Elections; Anti-Semitism,Workers Party (Great Britain); Labour Party (Great Britain); Conservative Party (Great Britain); Reform Party,https://www.nytimes.com/2024/02/29/world/europe/rochdale-by-election-george-galloway.html,"Voters are going to the polls in a district near Manchester to choose a new member of Parliament, and the leading candidate is a fedora-wearing leftist firebrand.",882
"Two Israeli Men Killed in West Bank Shooting, Officials Say",2024-02-29 18:54:03+00:00,,Israel; West Bank,Palestinians; Israel-Gaza War (2023- ); Terrorism; Civilian Casualties; Israeli Settlements,Hamas,https://www.nytimes.com/2024/02/29/world/middleeast/israel-west-bank-shooting.html,It was another sign of escalating tensions between Israelis and Palestinians in the West Bank since Hamas’s attack on Oct. 7.,251
Many Killed and Injured During Gaza Aid Delivery,2024-02-29 23:15:42+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians; Humanitarian Aid; Civilian Casualties; Deaths (Fatalities); Defense and Military Forces,,https://www.nytimes.com/video/world/middleeast/100000009336656/gaza-city-aid-truck-attack.html,"The Palestinian News Agency reported that Israeli forces had fired at thousands waiting for aid in Gaza City, while Israeli officials said Gazans were trampled and ran over by aid trucks, and that soldiers fired warning shots in the air.",0
